task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_add_border,True,True,1.0000,8.17,add_border|add_border|add_border,color_change,7x8,3,1,add_border,1.0000,True,color_change,direct_add_border,7.944,0.000,0.001,1,0,single,
task_add_border_01,True,True,1.0000,6.29,add_border|add_border,color_change,8x8,2,1,add_border,1.0000,True,color_change,direct_add_border,6.284,0.001,0.000,1,0,single,
task_add_border_02,True,True,1.0000,7.61,add_border|add_border,color_change,9x9,2,1,add_border,1.0000,True,color_change,direct_add_border,7.594,0.001,0.000,1,0,single,
task_add_border_03,True,True,1.0000,6.34,add_border|add_border,color_change,8x8,2,1,add_border,1.0000,True,color_change,direct_add_border,6.330,0.001,0.000,1,0,single,
task_blob_color_change,True,True,1.0000,6.14,color_change|color_change,color_change,8x8,2,1,color_change,1.0000,False,color_change,,6.136,0.000,0.000,1,0,single,
task_blob_reflection,True,True,1.0000,6.47,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,False,reflect,,6.463,0.000,0.002,1,0,single,
task_blob_rotation,True,True,1.0000,5.83,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.818,0.001,0.003,1,0,single,
task_blob_translation,True,True,1.0000,7.62,translation|translation,translate,10x10,2,1,translation,1.0000,False,translate,,7.609,0.001,0.000,1,0,single,
task_challenge_multi_transform,True,True,1.0000,18.37,,,10x12,2,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_color_change,True,False,0.9375,10.10,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,10.086,0.004,0.001,1,0,single,
task_color_change_01,True,False,0.9375,6.79,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.782,0.001,0.000,1,0,single,
task_color_change_02,True,True,1.0000,6.12,color_change|color_change,color_change,8x8,2,1,color_change,1.0000,False,color_change,,6.107,0.001,0.001,1,0,single,
task_color_change_03,True,False,0.8333,4.74,composite|color_change|rotation|composite|color_change|rotation,color_change,6x6,2,1,composite,1.0000,True,color_change,direct_composite,4.729,0.002,0.000,1,0,single,
task_color_change_04,True,False,0.9219,6.35,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.340,0.003,0.002,1,0,single,
task_color_change_05,True,False,0.8125,6.00,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,5.991,0.002,0.000,1,0,single,
task_composite_01,True,True,1.0000,8.86,composite|rotation|composite|rotation,translate,8x8,2,1,composite,1.0000,True,translate,direct_composite,8.856,0.001,0.001,1,0,single,
task_composite_02,True,True,1.0000,5.71,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.700,0.000,0.000,1,0,single,
task_composite_rotate_translate,True,True,1.0000,5.25,composite|rotation|composite|rotation,translate,7x7,2,1,composite,1.0000,True,translate,direct_composite,5.241,0.002,0.001,1,0,single,
task_draw_line,True,True,1.0000,10.74,draw_line|draw_line|draw_line,draw_line,10x10,3,1,draw_line,1.0000,False,draw_line,,10.732,0.000,0.000,1,0,single,
task_draw_line_01,True,True,1.0000,6.01,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.004,0.000,0.000,1,0,single,
task_draw_line_02,True,True,1.0000,5.84,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,5.831,0.000,0.000,1,0,single,
task_draw_line_03,True,True,1.0000,6.63,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.619,0.000,0.000,1,0,single,
task_draw_line_04,True,True,1.0000,6.63,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.627,0.000,0.000,1,0,single,
task_l_shape,True,True,1.0000,7.61,translation|translation,translate,10x10,2,1,translation,1.0000,False,translate,,7.600,0.000,0.001,1,0,single,
task_multi_objects,True,True,1.0000,12.83,,,8x8,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_same_transform,True,False,0.8400,12.36,,,10x10,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_pattern_tile,True,True,1.0000,10.47,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,10.468,0.000,0.000,1,0,single,
task_pattern_tile_3x3,True,True,1.0000,10.92,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,10.912,0.000,0.000,2,0,single,
task_reflection,True,True,1.0000,4.54,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,False,reflect,,4.528,0.000,0.000,1,0,single,
task_reflection_01,True,True,1.0000,5.96,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.951,0.000,0.000,1,0,single,
task_reflection_02,True,True,1.0000,6.64,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,False,reflect,,6.632,0.000,0.000,1,0,single,
task_reflection_03,True,True,1.0000,5.82,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.810,0.001,0.000,1,0,single,
task_reflection_04,True,True,1.0000,5.81,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.809,0.000,0.001,1,0,single,
task_reflection_05,True,True,1.0000,5.82,rotation|reflection,reflect,8x8,2,1,rotation,1.0000,False,reflect,,5.809,0.000,0.000,1,0,single,
task_rotation_01,True,False,0.8906,6.00,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.988,0.001,0.000,1,0,single,
task_rotation_02,True,True,1.0000,6.00,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.989,0.000,0.000,1,0,single,
task_rotation_03,True,False,0.9062,5.83,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.817,0.001,0.001,1,0,single,
task_rotation_04,True,False,0.8750,5.83,reflection|rotation|rotation,rotate,8x8,2,1,reflection,1.0000,False,rotate,,5.819,0.000,0.000,1,0,single,
task_rotation_05,True,True,1.0000,5.95,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.950,0.000,0.000,1,0,single,
task_rotation_06,True,True,1.0000,5.83,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.822,0.001,0.000,1,0,single,
task_rotation_90,True,True,1.0000,5.10,composite|rotation|rotation,translate,7x7,2,1,composite,1.0000,True,translate,direct_composite,5.100,0.000,0.000,1,0,single,
task_tiling_01,True,True,1.0000,8.05,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,8.043,0.000,0.000,2,0,single,
task_tiling_02,True,True,1.0000,7.53,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,7.525,0.000,0.000,1,0,single,
task_tiling_03,True,True,1.0000,8.22,tiling|tiling,tile,2x3,2,1,tiling,1.0000,False,tile,,8.209,0.000,0.000,1,0,single,
task_translation_01,True,True,1.0000,5.74,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.728,0.001,0.000,1,0,single,
task_translation_02,True,True,1.0000,5.73,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,False,translate,,5.724,0.000,0.000,1,0,single,
task_translation_03,True,True,1.0000,5.73,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.724,0.001,0.000,1,0,single,
task_translation_04,True,True,1.0000,5.71,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.700,0.001,0.000,1,0,single,
task_translation_05,True,True,1.0000,4.49,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,False,translate,,4.484,0.001,0.000,1,0,single,
task_translation_06,True,True,1.0000,5.74,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.727,0.000,0.000,1,0,single,
task_translation_07,True,True,1.0000,5.71,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.699,0.000,0.000,1,0,single,
task_translation_08,True,True,1.0000,5.81,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,False,translate,,5.804,0.001,0.000,1,0,single,
