task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_add_border_01,True,True,1.0000,16.24,add_border|add_border,scale,8x8,2,1,add_border,1.0000,True,scale,direct_add_border,16.040,0.000,0.002,1,0,single,
task_add_border_02,True,True,1.0000,7.42,add_border|add_border,scale,9x9,2,1,add_border,1.0000,True,scale,direct_add_border,7.409,0.001,0.001,1,0,single,
task_add_border_03,True,True,1.0000,6.98,add_border|add_border,color_change,8x8,2,1,add_border,1.0000,True,color_change,direct_add_border,6.969,0.000,0.000,1,0,single,
task_add_border_04,True,True,1.0000,7.41,add_border|add_border|add_border,scale,7x8,3,1,add_border,1.0000,True,scale,direct_add_border,7.404,0.000,0.000,1,0,single,
task_add_border_05,True,False,0.8400,6.42,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,6.403,0.001,0.001,1,0,single,
task_add_border_06,True,False,0.8125,4.26,rotation,reflect,8x8,1,1,rotation,1.0000,True,reflect,direct_rotate,4.247,0.001,0.001,1,0,single,
task_add_border_07,True,False,0.8400,6.41,,translate,10x10,1,1,,0.0000,False,translate,,6.399,0.001,0.000,1,0,single,
task_add_border_08,True,False,0.8400,5.65,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,5.637,0.000,0.001,1,0,single,
task_add_border_09,True,False,0.8750,4.55,rotation,reflect,8x8,1,1,rotation,1.0000,True,reflect,direct_rotate,4.543,0.001,0.001,1,0,single,
task_add_border_10,True,False,0.8400,6.38,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,6.368,0.001,0.001,1,0,single,
task_blob_01,True,True,1.0000,6.70,color_change|color_change,color_change,8x8,2,1,color_change,1.0000,False,color_change,,6.686,0.001,0.000,1,0,single,
task_blob_02,True,True,1.0000,7.88,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,7.869,0.001,0.001,1,0,single,
task_blob_03,True,True,1.0000,8.58,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,8.573,0.000,0.001,1,0,single,
task_blob_04,True,True,1.0000,8.67,translation|translation,translate,10x10,2,1,translation,1.0000,False,translate,,8.662,0.001,0.000,1,0,single,
task_blob_05,True,True,1.0000,5.41,translation,translate,10x10,1,1,translation,1.0000,False,translate,,5.399,0.001,0.000,1,0,single,
task_blob_06,True,True,1.0000,5.44,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.432,0.001,0.001,1,0,single,
task_blob_07,True,True,1.0000,4.89,rotation,rotate,10x10,1,1,rotation,1.0000,True,rotate,direct_rotate,4.885,0.000,0.000,1,0,single,
task_blob_08,True,False,0.8800,5.56,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,5.553,0.000,0.001,1,0,single,
task_blob_09,True,True,1.0000,5.07,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,5.065,0.000,0.000,1,0,single,
task_blob_10,True,True,1.0000,5.06,translation,translate,10x10,1,1,translation,1.0000,False,translate,,5.052,0.001,0.000,1,0,single,
task_color_change_01,True,True,1.0000,6.11,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.102,0.003,0.000,1,0,single,
task_color_change_02,True,True,1.0000,6.41,color_change|color_change,color_change,8x8,2,1,color_change,1.0000,False,color_change,,6.401,0.000,0.000,1,0,single,
task_color_change_03,True,True,1.0000,6.57,composite|color_change|rotation|composite|color_change|rotation,color_change,6x6,2,1,composite,1.0000,True,color_change,direct_composite,6.560,0.001,0.000,1,0,single,
task_color_change_04,True,True,1.0000,6.83,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.817,0.001,0.001,1,0,single,
task_color_change_05,True,False,0.8750,6.77,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.761,0.001,0.000,1,0,single,
task_color_change_06,True,True,1.0000,6.66,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.646,0.003,0.001,1,0,single,
task_color_change_07,True,False,0.9600,5.23,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.217,0.002,0.000,1,0,single,
task_color_change_08,True,False,0.9400,6.23,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,6.220,0.001,0.000,1,0,single,
task_color_change_09,True,False,0.9200,6.17,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,6.160,0.001,0.000,1,0,single,
task_color_change_10,True,True,1.0000,5.55,color_change,color_change,10x10,1,1,color_change,1.0000,False,color_change,,5.544,0.001,0.000,1,0,single,
task_composite_01,True,True,1.0000,6.29,composite|rotation|composite|rotation,translate,8x8,2,1,composite,1.0000,True,translate,direct_composite,6.278,0.001,0.000,1,0,single,
task_composite_02,True,True,1.0000,6.74,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.738,0.000,0.000,1,0,single,
task_composite_03,True,True,1.0000,5.91,composite|rotation|composite|rotation,translate,7x7,2,1,composite,1.0000,True,translate,direct_composite,5.901,0.001,0.000,1,0,single,
task_composite_04,True,True,1.0000,8.03,translation|translation,translate,10x10,2,1,translation,1.0000,False,translate,,8.019,0.001,0.000,1,0,single,
task_composite_05,True,False,0.9400,5.34,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,5.333,0.000,0.000,1,0,single,
task_composite_06,True,False,0.9800,4.77,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,4.767,0.000,0.001,1,0,single,
task_composite_07,True,True,1.0000,7.53,composite|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,7.526,0.001,0.001,1,0,single,
task_composite_08,True,False,0.9800,5.04,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,5.030,0.000,0.001,1,0,single,
task_composite_09,True,False,0.9600,5.52,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,5.515,0.001,0.000,1,0,single,
task_composite_10,True,True,1.0000,7.70,composite,composite,10x10,1,1,composite,1.0000,True,composite,direct_composite,7.689,0.001,0.000,1,0,single,
task_draw_line_01,True,True,1.0000,6.23,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.225,0.000,0.000,1,0,single,
task_draw_line_02,True,True,1.0000,7.52,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,7.516,0.000,0.001,1,0,single,
task_draw_line_03,True,True,1.0000,6.98,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.975,0.000,0.001,1,0,single,
task_draw_line_04,True,True,1.0000,7.51,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,7.506,0.000,0.000,1,0,single,
task_draw_line_05,True,True,1.0000,11.42,draw_line|draw_line|draw_line,draw_line,10x10,3,1,draw_line,1.0000,False,draw_line,,11.412,0.000,0.000,1,0,single,
task_draw_line_06,True,True,1.0000,7.02,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,7.009,0.000,0.001,1,0,single,
task_draw_line_07,True,True,1.0000,6.85,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,6.845,0.000,0.000,1,0,single,
task_draw_line_08,True,True,1.0000,4.95,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.937,0.000,0.001,1,0,single,
task_draw_line_09,True,True,1.0000,5.10,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,5.094,0.000,0.000,1,0,single,
task_draw_line_10,True,True,1.0000,4.70,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.691,0.000,0.001,1,0,single,
